id,title,company,location,country,category,contract_type,contract_time,salary_min,salary_max,date_posted,description,role_category,search_query,url
de_5710699456,AI Architect,Darwin Recruitment,"Allach-Untermenzing, München",Germany,IT-Stellen,contract,full_time,,,2026-04-26,"Role: AI Solutions Architect (Azure) Location: 100% remote Start date: May 2026 Length: 12 month contract, with option to extend or convert to full time About: Enterprise manufacturing organisation with 50 AI initiatives launching this year. Looking for a Senior AI Solutions Architect to design and deliver production-grade AI solutions within Azure. Essential Skills: Proven delivery of AI solutions into live production environments on Azure Deep experience with Azure OpenAI, Azure Machine Learn…",AI_Engineering,AI Architect Solution Design,https://www.adzuna.de/details/5710699456?utm_medium=api&utm_source=c5693b3d
de_5703941729,Fullstack Engineer,WongDoody,Deutschland,Germany,Stellen aus Kreation & Design,,,,,2026-04-18,"WongDoody creates human experiences at 22 studios across 4 continents. We believe the future can be molded. And by shaping human experiences through creativity and tech, we work to build a future we believe in. For us, this starts with our own culture. We strive to create an inclusive environment where every human can bring their whole self to work. Our clients are brands we believe in, from global big players to local heroes to startups we love. With each of our partners, we embark on a journe…",AI_Engineering,AI Architect Solution Design,https://www.adzuna.de/details/5703941729?utm_medium=api&utm_source=c5693b3d
de_5713856095,"Solution Engineer, Banking Germany | Lead",Salesforce,"Düsseldorf, Nordrhein-Westfalen",Germany,Stellen aus Buchhaltung & Finanzwesen,,full_time,,,2026-04-29,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts. Job Category Sales Job Details About Salesforce Salesforce is the 1 AI CRM, where humans with agents drive customer success together. Here, ambition meets action. Tech meets trust. And innovation isn’t a buzzword — it’s a way of life. The world of work as we know it is changing and we're looking for Trailblazers who are passionate about bettering bu…",AI_Engineering,AI Architect Solution Design,https://www.adzuna.de/details/5713856095?utm_medium=api&utm_source=c5693b3d
de_5483605320,"AI Deployment Strategist - Munich, Germany",Mistral AI,"Altstadt-Lehel, München",Germany,IT-Stellen,,full_time,,,2025-11-06,"About Mistral At Mistral AI, we believe in the power of AI to simplify tasks, save time, and enhance learning and creativity. Our technology is designed to integrate seamlessly into daily working life. We democratize AI through high-performance, optimized, open-source and cutting-edge models, products and solutions. Our comprehensive AI platform is designed to meet enterprise needs, whether on-premises or in cloud environments. Our offerings include le Chat, the AI assistant for life and work. …",AI_Engineering,AI Architect Solution Design,https://www.adzuna.de/details/5483605320?utm_medium=api&utm_source=c5693b3d
de_5479788593,"AI Deployment Strategist - Munich, Germany",Mistral AI,"München, München (Kreis)",Germany,IT-Stellen,,full_time,,,2025-11-04,"About Mistral At Mistral AI, we believe in the power of AI to simplify tasks, save time, and enhance learning and creativity. Our technology is designed to integrate seamlessly into daily working life. We democratize AI through high-performance, optimized, open-source and cutting-edge models, products and solutions. Our comprehensive AI platform is designed to meet enterprise needs, whether on-premises or in cloud environments. Our offerings include le Chat, the AI assistant for life and work. …",AI_Engineering,AI Architect Solution Design,https://www.adzuna.de/details/5479788593?utm_medium=api&utm_source=c5693b3d
de_5722141704,"AI Deployment Strategist - Munich, Germany",Mistral AI,"München, München (Kreis)",Germany,IT-Stellen,,full_time,,,2026-05-07,"About Mistral We are a dynamic, collaborative team passionate about AI and its potential to transform society. Our diverse workforce thrives in competitive environments and is committed to driving innovation. Our teams are distributed between Europe, North America, Asia and the Middle East. We are creative, low-ego and team-spirited. About Mistral At Mistral AI, we believe in the power of AI to simplify tasks, save time, and enhance learning and creativity. Our technology is designed to integra…",AI_Engineering,AI Architect Solution Design,https://www.adzuna.de/details/5722141704?utm_medium=api&utm_source=c5693b3d
de_5697022341,Senior AI/ML Engineer,SumUp,"Berlin, Deutschland",Germany,Unknown,,,,,2026-04-11,"At SumUp, we are motivated by the purpose of levelling the playing field for small businesses. We empower small business owners by creating simple and affordable tools to manage payments, finance and customer relationships. We are a passionate team that thrives on human connection, autonomy and the desire to constantly learn, guided by our values: Founder’s Mentality, Team First, and We Care. We want to build an enduring organisation that is people-positive, disciplined and that constantly inno…",AI_Engineering,AI Architect Solution Design,https://www.adzuna.de/details/5697022341?utm_medium=api&utm_source=c5693b3d
de_5714019990,Senior AI Engineer (m/w/d),Peak One GmbH,"Wurmlingen, Tuttlingen (Kreis)",Germany,IT-Stellen,permanent,full_time,75000.0,85000.0,2026-04-30,"Unser Auftraggeber ist ein zukunftsorientiertes, technologiegetriebenes Unternehmen mit internationalem Fokus. Das dynamische Umfeld ist geprägt durch Innovation, nachhaltiges Wachstum und die strategische Transformation digitaler Geschäftsprozesse. In einem interdisziplinären Team arbeiten Sie an der Spitze modernster KI-Technologien und gestalten die digitale Zukunft aktiv mit. Ihre Aufgaben Strategische Konzeption und teilweise Entwicklung von LLM-basierten Anwendungen sowie AI Agents zur um…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.de/details/5714019990?utm_medium=api&utm_source=c5693b3d
de_5702282860,AI Requirements Engineer Public Sector (m/w/d),Sopra-Steria,Deutschland,Germany,Stellen für Hochschulabsolventen,,,,,2026-04-17,"Unternehmensbeschreibung Wir sind als eine der führenden europäischen Management- und Technologieberatungen ein echter Tech-Player. Wir sehen uns als Vordenker*innen, handeln und denken strategisch, entwickeln mit unseren Kunden maßgeschneiderte Lösungen, sowie präzise Prozesse und implementieren innovative Technologien. Weltweit sind wir über 50.000 tech-affine und kluge Köpfe – gemeinsam gestalten wir die Zukunft unserer Kunden und die der Gesellschaft. Bist du bereit, das digitale Europa mit…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.de/details/5702282860?utm_medium=api&utm_source=c5693b3d
de_5062251316,Werkstudent (w/m/d) Kompetenzmanagement,Siemens,Deutschland,Germany,Stellen für Hochschulabsolventen,,,,,2025-02-24,"Gemeinsam machen wir den Unterschied Siemens Mobility ist ein eigenständig geführtes Unternehmen der Siemens AG und seit über 160 Jahren ein führender Anbieter im Bereich Mobilität. Zu unserem Kerngeschäft gehören Schienenfahrzeuge, Bahnautomatisierungs- und Elektrifizierungslösungen, schlüsselfertige Systeme sowie die dazugehörigen Serviceleistungen. Wir waren schon immer sehr innovativ, um Reisen schneller, sicherer und komfortabler zu machen. Heute brauchen wir neue Lösungen für neue Herausf…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.de/details/5062251316?utm_medium=api&utm_source=c5693b3d
de_5497963589,"2026 Applied Scientist Intern, Amazon University Talent Acquisition",Amazon Development Center Germany GmbH - C92,"Berlin, Deutschland",Germany,Unknown,,full_time,,,2025-11-15,"Are you a MS or PhD student interested in a 2026 internship in the field of machine learning, deep learning, generative AI, large language models, speech technology, robotics, computer vision, optimization, operations research, quantum computing, automated reasoning, or formal methods? If so, we want to hear from you! We are looking for students interested in using a variety of domain expertise to invent, design and implement state-of-the-art solutions for never-before-solved problems. You can …",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.de/details/5497963589?utm_medium=api&utm_source=c5693b3d
de_5567372192,Datenwissenschaftler (m/w/d),ArianeGroup,"Taufkirchen, Mühldorf am Inn (Kreis)",Germany,Unknown,,full_time,,,2026-01-04,"Datenwissenschaftler (m/w/d) Sind Sie bereit für den Start ins Abenteuer Weltraum? Wollen Sie mit zur Sicherheit in Europa beitragen und den autonomen Zugang ins All sichern? Bei ArianeGroup arbeiten wir in internationalen Teams an Spitzentechnologie für Raumfahrt, Verteidigung und Industrie und gestalten Europas Zukunft im All. Einsteiger und erfahrene Expertinnen finden an unseren 13 Standorten in Deutschland und Frankreich Karrieremöglichkeiten in verschiedensten Berufsfeldern, vom Engineeri…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.de/details/5567372192?utm_medium=api&utm_source=c5693b3d
de_5502417531,"2026 Applied Scientist Intern, Amazon University Talent Acquisition",Amazon,"Tübingen, Tübingen (Kreis)",Germany,Unknown,,,,,2025-11-18,"Description Are you a MS or PhD student interested in a 2026 internship in the field of machine learning, deep learning, generative AI, large language models, speech technology, robotics, computer vision, optimization, operations research, quantum computing, automated reasoning, or formal methods? If so, we want to hear from you! We are looking for students interested in using a variety of domain expertise to invent, design and implement state-of-the-art solutions for never-before-solved proble…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.de/details/5502417531?utm_medium=api&utm_source=c5693b3d
de_5497947816,"2026 Applied Scientist Intern, Amazon University Talent Acquisition",Amazon,"Aachen, Aachen (Kreis)",Germany,Unknown,,,,,2025-11-15,"Description Are you a MS or PhD student interested in a 2026 internship in the field of machine learning, deep learning, generative AI, large language models, speech technology, robotics, computer vision, optimization, operations research, quantum computing, automated reasoning, or formal methods? If so, we want to hear from you! We are looking for students interested in using a variety of domain expertise to invent, design and implement state-of-the-art solutions for never-before-solved proble…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.de/details/5497947816?utm_medium=api&utm_source=c5693b3d
de_5497947875,"2026 Applied Scientist Intern, Amazon University Talent Acquisition",Amazon,"Berlin, Deutschland",Germany,Unknown,,,,,2025-11-15,"Description Are you a MS or PhD student interested in a 2026 internship in the field of machine learning, deep learning, generative AI, large language models, speech technology, robotics, computer vision, optimization, operations research, quantum computing, automated reasoning, or formal methods? If so, we want to hear from you! We are looking for students interested in using a variety of domain expertise to invent, design and implement state-of-the-art solutions for never-before-solved proble…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.de/details/5497947875?utm_medium=api&utm_source=c5693b3d
de_5497947817,"2026 Applied Scientist Intern, Amazon University Talent Acquisition",Amazon,"München, München (Kreis)",Germany,Unknown,,,,,2025-11-15,"Description Are you a MS or PhD student interested in a 2026 internship in the field of machine learning, deep learning, generative AI, large language models, speech technology, robotics, computer vision, optimization, operations research, quantum computing, automated reasoning, or formal methods? If so, we want to hear from you! We are looking for students interested in using a variety of domain expertise to invent, design and implement state-of-the-art solutions for never-before-solved proble…",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.de/details/5497947817?utm_medium=api&utm_source=c5693b3d
de_5501039552,"2026 Applied Scientist Intern, Amazon University Talent Acquisition",Amazon,"Aachen, Aachen (Kreis)",Germany,Unknown,contract,,,,2025-11-18,"Are you a MS or PhD student interested in a 2026 internship in the field of machine learning, deep learning, generative AI, large language models, speech technology, robotics, computer vision, optimization, operations research, quantum computing, automated reasoning, or formal methods? If so, we want to hear from you! We are looking for students interested in using a variety of domain expertise to invent, design and implement state-of-the-art solutions for never-before-solved problems. You can …",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.de/details/5501039552?utm_medium=api&utm_source=c5693b3d
de_5501038893,"2026 Applied Scientist Intern, Amazon University Talent Acquisition",Amazon,"Berlin, Deutschland",Germany,Unknown,contract,,,,2025-11-18,"Are you a MS or PhD student interested in a 2026 internship in the field of machine learning, deep learning, generative AI, large language models, speech technology, robotics, computer vision, optimization, operations research, quantum computing, automated reasoning, or formal methods? If so, we want to hear from you! We are looking for students interested in using a variety of domain expertise to invent, design and implement state-of-the-art solutions for never-before-solved problems. You can …",AI_Engineering,Generative AI Large Language Model,https://www.adzuna.de/details/5501038893?utm_medium=api&utm_source=c5693b3d
